budget,repeat,method,scope,evaluation_rows,rmse,mae,r2,spearman,selected_alpha,selected_correction_weight,mean_absolute_correction,active_training_rows,inner_hurdle_fallback_folds,training_scaffolds,insufficient_scaffold_abstention,target_only_rmse,relative_rmse_gain
30,48,target_only_direct_regression,full_scaffold_separated_evaluation,542,0.6351195428754212,0.2980131143114399,-0.05864589834651013,0.17702034202901232,,,,11,0,17,False,0.6435510736285631,0.013101572040898133
30,49,scalar_optical_residual,dynamic_hard_ood_40pct,217,0.6720010823211326,0.4825283190633464,0.010916928017942529,0.2862996222341203,1.0,0.5,0.20515118760719006,13,1,17,False,0.6402604992939597,-0.049574482670998066
30,49,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,217,2.0101990781330996,0.9917222697644692,-7.850564327488225,0.1501473941563564,10.0,1.0,0.6803369128257721,13,1,17,False,0.6402604992939597,-2.1396581240757864
30,49,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,217,0.6378378507269964,0.43556758020277975,0.1089267643831422,0.20745432082801765,0.1,0.25,0.11930508004493662,13,1,17,False,0.6402604992939597,0.003783848245573217
30,49,state_blind_pretrained_residual,dynamic_hard_ood_40pct,217,0.6402604992939597,0.41593427718369896,0.10214492472725745,0.08958518482366151,0.1,0.0,0.0,13,1,17,False,0.6402604992939597,0.0
30,49,target_only_direct_regression,dynamic_hard_ood_40pct,217,0.632338661418758,0.33010874262683293,0.1242255011449751,0.2148872370908056,,,,13,1,17,False,0.6402604992939597,0.012372835562926874
30,49,scalar_optical_residual,full_scaffold_separated_evaluation,542,0.6544610077209763,0.4870187935884592,-0.13555214418299877,0.3326783812204703,1.0,0.5,0.20515118760719006,13,1,17,False,0.5847096088755941,-0.11929237656879836
30,49,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,542,1.6926078864648908,0.9087614314699276,-6.59542794967254,0.26129476300796217,10.0,1.0,0.6803369128257721,13,1,17,False,0.5847096088755941,-1.8947837709043345
30,49,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,542,0.6076551510716726,0.45315131780049195,0.021064910856899433,0.3351598156118268,0.1,0.25,0.11930508004493662,13,1,17,False,0.5847096088755941,-0.03924262890121323
30,49,state_blind_pretrained_residual,full_scaffold_separated_evaluation,542,0.5847096088755941,0.4080377318066893,0.09359980552019065,0.27376779467074763,0.1,0.0,0.0,13,1,17,False,0.5847096088755941,0.0
30,49,target_only_direct_regression,full_scaffold_separated_evaluation,542,0.570007443173449,0.32858508700752503,0.13860850048044904,0.35932509680454516,,,,13,1,17,False,0.5847096088755941,0.025144388734123266
30,50,scalar_optical_residual,dynamic_hard_ood_40pct,206,0.6273189587789836,0.3043458997704365,0.04256220297436031,0.18529401392225828,1000.0,1.0,0.05728056780072897,12,0,18,False,0.6215021534513299,-0.009359268178479827
30,50,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,206,0.6215021534513299,0.32942849102443866,0.060235537742746925,0.2118940218595108,0.1,0.0,0.0,12,0,18,False,0.6215021534513299,0.0
30,50,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,206,0.6215021534513299,0.32942849102443866,0.060235537742746925,0.2118940218595108,0.1,0.0,0.0,12,0,18,False,0.6215021534513299,0.0
30,50,state_blind_pretrained_residual,dynamic_hard_ood_40pct,206,0.6215021534513299,0.32942849102443866,0.060235537742746925,0.2118940218595108,0.1,0.0,0.0,12,0,18,False,0.6215021534513299,0.0
30,50,target_only_direct_regression,dynamic_hard_ood_40pct,206,0.6423748829434578,0.26754475705119235,-0.003947136757426195,0.21070131726752708,,,,12,0,18,False,0.6215021534513299,-0.033584323684507526
30,50,scalar_optical_residual,full_scaffold_separated_evaluation,514,0.5960917047295279,0.3260243486698842,0.05778559621487511,0.3116566500532889,1000.0,1.0,0.05728056780072897,12,0,18,False,0.5908793858755531,-0.008821290738127993
30,50,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,514,0.5908793858755531,0.35460490732793,0.07419129370917099,0.3404194161802185,0.1,0.0,0.0,12,0,18,False,0.5908793858755531,0.0
30,50,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,514,0.5908793858755531,0.35460490732793,0.07419129370917099,0.3404194161802185,0.1,0.0,0.0,12,0,18,False,0.5908793858755531,0.0
30,50,state_blind_pretrained_residual,full_scaffold_separated_evaluation,514,0.5908793858755531,0.35460490732793,0.07419129370917099,0.3404194161802185,0.1,0.0,0.0,12,0,18,False,0.5908793858755531,0.0
30,50,target_only_direct_regression,full_scaffold_separated_evaluation,514,0.6066882477551527,0.304976037266432,0.023988921684704234,0.3639889197102262,,,,12,0,18,False,0.5908793858755531,-0.02675480353096829
30,51,scalar_optical_residual,dynamic_hard_ood_40pct,214,0.721975072459707,0.4120265384174915,-0.04877905528194226,0.1006656393466548,0.1,0.0,0.0,12,0,1,True,0.721975072459707,0.0
30,51,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,214,0.721975072459707,0.4120265384174915,-0.04877905528194226,0.1006656393466548,0.1,0.0,0.0,12,0,1,True,0.721975072459707,0.0
30,51,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,214,0.721975072459707,0.4120265384174915,-0.04877905528194226,0.1006656393466548,0.1,0.0,0.0,12,0,1,True,0.721975072459707,0.0
30,51,state_blind_pretrained_residual,dynamic_hard_ood_40pct,214,0.721975072459707,0.4120265384174915,-0.04877905528194226,0.1006656393466548,0.1,0.0,0.0,12,0,1,True,0.721975072459707,0.0
30,51,target_only_direct_regression,dynamic_hard_ood_40pct,214,0.739216411151951,0.4037718015575731,-0.09946852118915284,0.11089073847449324,,,,12,0,1,True,0.721975072459707,-0.023880794988536406
30,51,scalar_optical_residual,full_scaffold_separated_evaluation,535,0.6638949604706746,0.4078428801919351,-0.19609060496402164,0.35240959296387797,0.1,0.0,0.0,12,0,1,True,0.6638949604706746,0.0
30,51,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,535,0.6638949604706746,0.4078428801919351,-0.19609060496402164,0.35240959296387797,0.1,0.0,0.0,12,0,1,True,0.6638949604706746,0.0
30,51,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,535,0.6638949604706746,0.4078428801919351,-0.19609060496402164,0.35240959296387797,0.1,0.0,0.0,12,0,1,True,0.6638949604706746,0.0
30,51,state_blind_pretrained_residual,full_scaffold_separated_evaluation,535,0.6638949604706746,0.4078428801919351,-0.19609060496402164,0.35240959296387797,0.1,0.0,0.0,12,0,1,True,0.6638949604706746,0.0
30,51,target_only_direct_regression,full_scaffold_separated_evaluation,535,0.7064869769160412,0.41878739411690036,-0.35448330508250137,0.3662573554433104,,,,12,0,1,True,0.6638949604706746,-0.06415475185286927
30,52,scalar_optical_residual,dynamic_hard_ood_40pct,159,0.7274727415103379,0.31637638693915093,-0.0039349768950798225,0.15669493215375074,0.1,0.0,0.0,7,0,2,True,0.7274727415103379,0.0
30,52,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,159,0.7274727415103379,0.31637638693915093,-0.0039349768950798225,0.15669493215375074,0.1,0.0,0.0,7,0,2,True,0.7274727415103379,0.0
30,52,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,159,0.7274727415103379,0.31637638693915093,-0.0039349768950798225,0.15669493215375074,0.1,0.0,0.0,7,0,2,True,0.7274727415103379,0.0
30,52,state_blind_pretrained_residual,dynamic_hard_ood_40pct,159,0.7274727415103379,0.31637638693915093,-0.0039349768950798225,0.15669493215375074,0.1,0.0,0.0,7,0,2,True,0.7274727415103379,0.0
30,52,target_only_direct_regression,dynamic_hard_ood_40pct,159,0.7522038409187486,0.27108391003520454,-0.0733546172252284,0.13040476951372118,,,,7,0,2,True,0.7274727415103379,-0.033995912145196476
30,52,scalar_optical_residual,full_scaffold_separated_evaluation,396,0.6290986109989797,0.3235643894990036,0.06595076051731064,0.3567877980112634,0.1,0.0,0.0,7,0,2,True,0.6290986109989797,0.0
30,52,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,396,0.6290986109989797,0.3235643894990036,0.06595076051731064,0.3567877980112634,0.1,0.0,0.0,7,0,2,True,0.6290986109989797,0.0
30,52,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,396,0.6290986109989797,0.3235643894990036,0.06595076051731064,0.3567877980112634,0.1,0.0,0.0,7,0,2,True,0.6290986109989797,0.0
30,52,state_blind_pretrained_residual,full_scaffold_separated_evaluation,396,0.6290986109989797,0.3235643894990036,0.06595076051731064,0.3567877980112634,0.1,0.0,0.0,7,0,2,True,0.6290986109989797,0.0
30,52,target_only_direct_regression,full_scaffold_separated_evaluation,396,0.6519784493635276,0.28735041563103564,-0.003226048521503433,0.33286763382268375,,,,7,0,2,True,0.6290986109989797,-0.036369239995961436
30,53,scalar_optical_residual,dynamic_hard_ood_40pct,217,0.6658496057682047,0.3523924686631694,0.055798222770457095,0.23972459847198696,1000.0,1.0,0.06426179134905483,17,0,17,False,0.6742764747987738,0.01249764650781263
30,53,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,217,0.7718937252124581,0.4268281220441737,-0.26890041877574733,0.17610202255067062,100.0,1.0,0.19600576713060328,17,0,17,False,0.6742764747987738,-0.14477332972771514
30,53,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,217,0.7183990609692359,0.4029687696992757,-0.09911726951502131,0.2593301571093683,10.0,0.5,0.18523610522031103,17,0,17,False,0.6742764747987738,-0.06543693547017146
30,53,state_blind_pretrained_residual,dynamic_hard_ood_40pct,217,2.7419694397389835,0.7326631070019972,-15.01171089215499,0.1523567671070001,100.0,0.75,0.3180301649870312,17,0,17,False,0.6742764747987738,-3.066535823539264
30,53,target_only_direct_regression,dynamic_hard_ood_40pct,217,0.6677195879075521,0.3270261859716322,0.05048735446093178,0.27276181251055603,,,,17,0,17,False,0.6742764747987738,0.00972432990959455
30,53,scalar_optical_residual,full_scaffold_separated_evaluation,542,0.5883576427920705,0.35784450586448874,0.09613971529582954,0.3899473690249791,1000.0,1.0,0.06426179134905483,17,0,17,False,0.5947138892273061,0.010687906488099782
30,53,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,542,0.6629870519871617,0.4207041082769645,-0.14770057441572315,0.3369364416466041,100.0,1.0,0.19600576713060328,17,0,17,False,0.5947138892273061,-0.11480001391687841
30,53,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,542,0.6351035060565361,0.39852756620668406,-0.05319193775915898,0.3699668348736922,10.0,0.5,0.18523610522031103,17,0,17,False,0.5947138892273061,-0.06791436615295307
30,53,state_blind_pretrained_residual,full_scaffold_separated_evaluation,542,1.8136625310965222,0.5380407656447482,-7.58877977625343,0.33897105552141416,100.0,0.75,0.3180301649870312,17,0,17,False,0.5947138892273061,-2.0496387657146524
30,53,target_only_direct_regression,full_scaffold_separated_evaluation,542,0.5977679741801146,0.34038720567253866,0.06699538310022923,0.36434961440254265,,,,17,0,17,False,0.5947138892273061,-0.005135385280435686
30,54,scalar_optical_residual,dynamic_hard_ood_40pct,217,0.6514637875199101,0.31335818634322915,-0.018233786217786596,0.04283497680971521,10.0,0.1,0.007330227025151767,11,0,17,False,0.6508831064789837,-0.0008921433589935933
30,54,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,217,0.6525635467292591,0.31448119476598274,-0.021674521381794154,-0.00464297368690122,100.0,0.1,0.00951611394545657,11,0,17,False,0.6508831064789837,-0.002581785014156948
30,54,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,217,0.6544779744922479,0.3133861536900697,-0.027677894158902427,-0.04401771062398887,1000.0,0.5,0.014815800486320295,11,0,17,False,0.6508831064789837,-0.005523062401651402
30,54,state_blind_pretrained_residual,dynamic_hard_ood_40pct,217,0.6850171733412497,0.35932887830370464,-0.1258223402179408,-0.05410711575815508,10.0,0.1,0.06811474100825703,11,0,17,False,0.6508831064789837,-0.05244269903841496
30,54,target_only_direct_regression,dynamic_hard_ood_40pct,217,0.6664984363898979,0.2512485535177963,-0.06577422609276051,0.17186190480620628,,,,11,0,17,False,0.6508831064789837,-0.02399098971148115
30,54,scalar_optical_residual,full_scaffold_separated_evaluation,541,0.6102736884007187,0.33346250496381574,0.0424591116566827,0.2882229034267284,10.0,0.1,0.007330227025151767,11,0,17,False,0.6112644634561666,0.0016208615332321142
30,54,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,541,0.6111314384431592,0.33572141905537445,0.03976554006612243,0.2754507298301205,100.0,0.1,0.00951611394545657,11,0,17,False,0.6112644634561666,0.00021762268373208142
30,54,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,541,0.6111835129928033,0.33457254158094313,0.03960188981244317,0.25960691385875634,1000.0,0.5,0.014815800486320295,11,0,17,False,0.6112644634561666,0.00013243116229203327
30,54,state_blind_pretrained_residual,full_scaffold_separated_evaluation,541,0.6333335263435758,0.36500189196283,-0.03127144619516664,0.20123107463203072,10.0,0.1,0.06811474100825703,11,0,17,False,0.6112644634561666,-0.03610395206459067
30,54,target_only_direct_regression,full_scaffold_separated_evaluation,541,0.6253912476921393,0.2807097841201345,-0.005568439103775136,0.36251786886436294,,,,11,0,17,False,0.6112644634561666,-0.02311075660459315
30,55,scalar_optical_residual,dynamic_hard_ood_40pct,204,0.688175874461312,0.3563188905674636,-0.020267552306566516,0.1397407577000665,1.0,0.25,0.047276408400989144,14,0,20,False,0.6810125924306938,-0.010518575001749656
30,55,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,204,0.7569784046684715,0.38646213269313795,-0.23447462734082936,0.1181964357654259,10.0,0.1,0.08148459151287313,14,0,20,False,0.6810125924306938,-0.11154832242769248
30,55,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,204,0.7271400006447213,0.37674700567043606,-0.13907222093618476,0.10500438684779942,0.1,0.25,0.1731616445198851,14,0,20,False,0.6810125924306938,-0.06773356135660863
30,55,state_blind_pretrained_residual,dynamic_hard_ood_40pct,204,0.9571812440102304,0.5311652243766842,-0.973801834117979,-0.018394029352482164,100.0,0.75,0.27137239410665664,14,0,20,False,0.6810125924306938,-0.4055264978197039
30,55,target_only_direct_regression,dynamic_hard_ood_40pct,204,0.6903656545518388,0.3201787881257763,-0.02677087860553673,0.19367966784695317,,,,14,0,20,False,0.6810125924306938,-0.013734051653526386
30,55,scalar_optical_residual,full_scaffold_separated_evaluation,508,0.6078909107169658,0.3648064350204486,0.03187434575475223,0.2836457306694823,1.0,0.25,0.047276408400989144,14,0,20,False,0.6079357088247385,7.368889032574832e-05
30,55,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,508,0.6762540608826081,0.39628682337583443,-0.19811967798396402,0.25174673245179946,10.0,0.1,0.08148459151287313,14,0,20,False,0.6079357088247385,-0.11237759366026169
30,55,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,508,0.7164377173719791,0.4251637520598421,-0.34473686852296637,0.1981201700021921,0.1,0.25,0.1731616445198851,14,0,20,False,0.6079357088247385,-0.17847612333382554
30,55,state_blind_pretrained_residual,full_scaffold_separated_evaluation,508,0.8933093078376548,0.5321297055915168,-1.0906635488823917,0.10584324896570278,100.0,0.75,0.27137239410665664,14,0,20,False,0.6079357088247385,-0.46941410887773105
30,55,target_only_direct_regression,full_scaffold_separated_evaluation,508,0.6148283356439832,0.33690587429699487,0.009651203115385809,0.30448413313203526,,,,14,0,20,False,0.6079357088247385,-0.011337756146237188
30,56,scalar_optical_residual,dynamic_hard_ood_40pct,216,0.5456616896885147,0.3140293980493948,-0.028961195938549178,0.09201712789712013,100.0,1.0,0.025396402166387597,14,0,13,False,0.5503260555735456,0.008475640645743684
30,56,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,216,0.5503260555735456,0.3120050257468526,-0.04662769027007885,0.009657488507855727,0.1,0.0,0.0,14,0,13,False,0.5503260555735456,0.0
30,56,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,216,0.5503260555735456,0.3120050257468526,-0.04662769027007885,0.009657488507855727,0.1,0.0,0.0,14,0,13,False,0.5503260555735456,0.0
30,56,state_blind_pretrained_residual,dynamic_hard_ood_40pct,216,0.5503260555735456,0.3120050257468526,-0.04662769027007885,0.009657488507855727,0.1,0.0,0.0,14,0,13,False,0.5503260555735456,0.0
30,56,target_only_direct_regression,dynamic_hard_ood_40pct,216,0.5482489578469621,0.26180350633565097,-0.038742018116398214,-0.0012409637171207808,,,,14,0,13,False,0.5503260555735456,0.00377430380689272
30,56,scalar_optical_residual,full_scaffold_separated_evaluation,538,0.6224100886799229,0.37599144539315343,0.012657792521252209,0.20262269465504135,100.0,1.0,0.025396402166387597,14,0,13,False,0.6221854978526336,-0.00036097084882957543
30,56,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,538,0.6221854978526336,0.3685785585182649,0.01337021026443097,0.20830380789643743,0.1,0.0,0.0,14,0,13,False,0.6221854978526336,0.0
30,56,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,538,0.6221854978526336,0.3685785585182649,0.01337021026443097,0.20830380789643743,0.1,0.0,0.0,14,0,13,False,0.6221854978526336,0.0
30,56,state_blind_pretrained_residual,full_scaffold_separated_evaluation,538,0.6221854978526336,0.3685785585182649,0.01337021026443097,0.20830380789643743,0.1,0.0,0.0,14,0,13,False,0.6221854978526336,0.0
